Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Population ages 10-14, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,3.262,14.28,11.017999999999999,8.769,8.774,2.781,-1.297,-0.021
"Population ages 10-14, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,2.515,15.742,13.227,9.109,9.121,2.794,-1.253,0.009
"Population ages 15-19, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,3.288,13.845,10.557,8.385,8.702,2.203,-1.174,-0.249
"Population ages 15-19, male (% of male population)",0,0.0,0.0,float64,5300,5264,36,2.426,14.102,11.676,8.704,8.998,2.174,-1.044,-0.274
Population ages 15-64 (% of total population),0,0.0,0.0,float64,5300,5264,36,47.554,85.249,37.69499999999999,63.496,64.886,6.555,-0.235,-0.262
"Population ages 15-64, female",0,0.0,0.0,float64,5300,5248,51,2908.0,2580770912.0,2580768004.0,93640474.157,3050094.0,296988473.69,28.068,4.994
"Population ages 15-64, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,47.844,80.992,33.148,62.975,64.183,5.923,-0.419,-0.377
"Population ages 15-64, male",0,0.0,0.0,float64,5300,5245,55,2831.0,2657416724.0,2657413893.0,95521334.785,3068379.5,304610219.397,28.004,4.992
"Population ages 15-64, male (% of male population)",0,0.0,0.0,float64,5300,5264,36,46.384,89.869,43.485,63.939,65.432,7.211,-0.083,-0.161
"Population ages 15-64, total",0,0.0,0.0,float64,5300,5255,45,5774.0,5238187628.0,5238181854.0,189161808.869,6139526.5,601584900.768,28.037,4.993
"Population ages 20-24, female (% of female population)",0,0.0,0.0,float64,5300,5262,38,3.611,12.899,9.287999999999998,8.04,8.478,1.647,-0.609,-0.395
"Population ages 20-24, male (% of male population)",0,0.0,0.0,float64,5300,5263,37,4.2,14.821,10.620999999999999,8.344,8.702,1.566,-0.158,-0.259
"Population ages 25-29, female (% of female population)",0,0.0,0.0,float64,5300,5262,38,3.758,14.124,10.366,7.671,7.763,1.249,1.687,0.286
"Population ages 25-29, male (% of male population)",0,0.0,0.0,float64,5300,5262,38,4.174,19.422,15.248000000000001,7.955,7.894,1.525,11.855,2.242
"Population ages 30-34, female (% of female population)",0,0.0,0.0,float64,5300,5264,36,3.985,15.394,11.409,7.213,7.103,1.136,6.129,1.591
"Population ages 30-34, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,4.251,18.853,14.602,7.433,7.29,1.532,14.646,2.937
"Population ages 35-39, female (% of female population)",0,0.0,0.0,float64,5300,5263,37,3.78,12.939,9.159,6.689,6.678,1.204,2.407,0.932
"Population ages 35-39, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,3.104,17.087,13.983,6.836,6.812,1.484,5.555,1.519
"Population ages 40-44, female (% of female population)",0,0.0,0.0,float64,5300,5260,40,2.699,10.976,8.277000000000001,6.171,6.313,1.378,-0.132,0.208
"Population ages 40-44, male (% of male population)",0,0.0,0.0,float64,5300,5260,40,2.372,13.608,11.236,6.259,6.368,1.567,0.346,0.345
"Population ages 45-49, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,2.233,9.903,7.67,5.655,5.788,1.583,-0.875,0.058
"Population ages 45-49, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,1.877,12.811,10.934,5.676,5.754,1.717,-0.848,0.045
"Population ages 50-54, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,1.833,9.571,7.7379999999999995,5.077,5.062,1.74,-1.154,0.108
"Population ages 50-54, male (% of male population)",0,0.0,0.0,float64,5300,5263,37,1.701,9.291,7.59,5.019,4.947,1.835,-1.161,0.109
"Population ages 55-59, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,1.287,9.363,8.076,4.412,4.159,1.832,-1.19,0.285
"Population ages 55-59, male (% of male population)",0,0.0,0.0,float64,5300,5260,40,1.219,9.081,7.861999999999999,4.274,3.956,1.881,-1.163,0.315
"Population ages 60-64, female (% of female population)",0,0.0,0.0,float64,5300,5261,39,0.708,8.232,7.523999999999999,3.661,3.186,1.798,-0.95,0.531
"Population ages 60-64, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,0.845,8.723,7.878000000000001,3.439,2.96,1.776,-0.917,0.56
Population ages 65 and above (% of total population),0,0.0,0.0,float64,5300,5260,40,0.862,37.319,36.457,8.356,6.156,5.868,0.423,1.03
"Population ages 65 and above, female",0,0.0,0.0,float64,5300,5211,86,51.0,446891863.0,446891812.0,12388278.653,334087.5,40048450.295,31.223,5.084
"Population ages 65 and above, female (% of female population)",0,0.0,0.0,float64,5300,5262,38,1.043,38.286,37.243,9.365,6.876,6.623,0.045,0.976
"Population ages 65 and above, male",0,0.0,0.0,float64,5300,5200,99,68.0,357583823.0,357583755.0,9793441.5,252890.0,31862887.715,31.424,5.102
"Population ages 65 and above, male (% of male population)",0,0.0,0.0,float64,5300,5265,35,0.684,36.313,35.629000000000005,7.311,5.466,5.12,1.274,1.167
"Population ages 65 and above, total",0,0.0,0.0,float64,5300,5224,72,129.0,804475697.0,804475568.0,22181720.215,576584.5,71894024.555,31.325,5.093
"Population ages 65-69, female (% of female population)",0,0.0,0.0,float64,5300,5260,40,0.297,8.048,7.751,2.978,2.457,1.69,-0.608,0.733
"Population ages 65-69, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,0.334,7.969,7.635000000000001,2.671,2.164,1.573,-0.508,0.767
"Population ages 70-74, female (% of female population)",0,0.0,0.0,float64,5300,5266,34,0.097,7.86,7.763,2.355,1.839,1.532,-0.295,0.89
"Population ages 70-74, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,0.175,7.446,7.271,1.978,1.519,1.321,0.136,0.991
"Population ages 75-79, female (% of female population)",0,0.0,0.0,float64,5300,5262,38,0.07,6.661,6.590999999999999,1.778,1.284,1.33,-0.096,0.991
"Population ages 75-79, male (% of male population)",0,0.0,0.0,float64,5300,5262,38,0.092,6.465,6.373,1.349,0.965,1.024,1.055,1.204
"Population ages 80 and above, female (% of female population)",0,0.0,0.0,float64,5300,5260,40,0.094,19.494,19.4,2.254,1.283,2.254,5.249,1.766
"Population ages 80 and above, male (% of male population)",0,0.0,0.0,float64,5300,5261,39,0.084,16.273,16.189,1.314,0.783,1.363,21.316,3.101
"Population, female",0,0.0,0.0,float64,5300,5253,47,4795.0,4007523965.0,4007519170.0,146341539.391,5063419.5,456380536.49,28.342,4.992
"Population, female (% of total population)",0,0.0,0.0,float64,5300,5261,39,23.818,54.921,31.102999999999998,50.024,50.287,2.66,32.59,-4.711
"Population, male",0,0.0,0.0,float64,5300,5251,49,4874.0,4054352036.0,4054347162.0,148165751.258,4903206.0,465047928.839,28.158,4.986
"Population, male (% of total population)",0,0.0,0.0,float64,5300,5261,39,45.079,76.182,31.103,49.976,49.713,2.66,32.59,4.711
"Population, total",0,0.0,0.0,float64,5300,5256,44,9816.0,8061876001.0,8061866185.0,294507290.644,9921723.5,921402271.364,28.251,4.989
Year,0,0.0,0.0,float64,5300,20,20,2004.0,2023.0,19.0,2013.5,2013.5,5.767,-1.206,0.0
Population growth (annual %),1,0.019,0.0,float64,5299,5259,40,-10.927,21.7,32.626999999999995,1.294,1.19,1.52,15.451,1.232
Rural population,40,0.755,3.774,float64,5260,5015,47,0.0,3458675227.5,3458675227.5,146078233.083,3523706.0,470275076.169,25.261,4.787
Rural population (% of total population),40,0.755,3.774,float64,5260,4903,156,0.0,90.861,90.861,41.684,42.3,23.014,-0.979,-0.004
Urban population,40,0.755,0.0,float64,5260,5216,44,4778.0,4614425176.0,4614420398.0,150586183.189,5109972.0,468301753.38,30.301,5.096
Urban population (% of total population),40,0.755,0.0,float64,5260,4905,154,9.139,100.0,90.861,58.316,57.7,23.014,-0.979,0.004
Urban population growth (annual %),41,0.774,0.019,float64,5259,5219,40,-10.884,21.952,32.836,1.988,1.854,1.871,6.025,0.671
GDP per capita (current US$),140,2.642,0.0,float64,5160,5120,40,125.195,256580.515,256455.32,15913.607,5852.446,24374.219,15.312,3.233
GDP (current US$),145,2.736,0.0,float64,5155,5116,39,22766972.189,106171667873321.0,106171645106348.81,2355241413150.187,44859439902.219,8406644760978.68,40.847,5.769
GDP growth (annual %),198,3.736,0.057,float64,5102,5085,16,-54.336,86.827,141.163,3.381,3.611,5.488,31.542,0.548
GDP per capita growth (annual %),198,3.736,0.0,float64,5102,5092,10,-55.229,91.781,147.01,2.054,2.213,5.38,36.869,0.893
"Inflation, GDP deflator (annual %)",206,3.887,0.0,float64,5094,4554,458,-28.76,921.536,950.2959999999999,6.477,3.845,20.253,1013.031,26.596
"Primary education, duration (years)",207,3.906,0.0,float64,5093,7,7,3.0,8.0,5.0,5.754,6.0,0.794,0.978,-0.877
GDP per capita (constant 2015 US$),212,4.0,0.0,float64,5088,5049,39,253.531,224582.45,224328.91900000002,14820.277,5764.304,21798.998,13.251,2.992
GDP (constant 2015 US$),217,4.094,0.0,float64,5083,5037,45,28477158.102,93346688686736.9,93346660209578.8,2332850161556.816,48309217557.236,8097878805102.723,36.939,5.522
Rural population growth (annual %),241,4.547,0.019,float64,5059,5019,40,-16.714,11.782,28.496,0.286,0.335,1.715,5.39,-0.529
"Secondary education, duration (years)",254,4.792,0.0,float64,5046,8,8,4.0,9.0,5.0,6.342,6.0,0.854,0.294,0.309
"Adolescent fertility rate (births per 1,000 women ages 15-19)",265,5.0,0.0,float64,5035,4905,129,0.473,204.311,203.838,50.583,40.073,40.986,0.337,0.985
Sex ratio at birth (male births per female births),265,5.0,0.0,float64,5035,1044,160,1.003,1.282,0.27900000000000014,1.054,1.051,0.024,12.88,2.555
"Survival to age 65, female (% of cohort)",265,5.0,0.0,float64,5035,4998,37,3.729,96.459,92.73,78.224,82.217,13.575,1.05,-1.122
"Survival to age 65, male (% of cohort)",265,5.0,0.0,float64,5035,4999,36,0.078,94.176,94.098,68.741,70.031,14.04,0.28,-0.56
Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),280,5.283,1.736,float64,5020,4744,112,0.0,39023.937,39023.937,1233.04,22.521,4103.505,26.968,4.802
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),280,5.283,1.736,float64,5020,4869,61,0.0,202.865,202.865,4.743,2.558,8.076,121.508,8.099
Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),280,5.283,1.736,float64,5020,4025,270,0.0,3332.17,3332.17,107.82,1.731,383.275,23.741,4.748
Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),280,5.283,0.0,float64,5020,4686,201,0.001,10001.076,10001.074999999999,375.356,15.142,1117.507,27.465,4.888
Methane (CH4) emissions from Waste (Mt CO2e),280,5.283,0.0,float64,5020,4537,278,0.001,1833.705,1833.704,64.715,2.58,196.148,26.856,4.838
Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),280,5.283,0.0,float64,5020,4483,275,0.0,2486.919,2486.919,91.83,3.779,272.23,28.03,4.877
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),280,5.283,1.528,float64,5020,3311,701,0.0,127.556,127.556,4.399,0.161,13.324,27.936,4.882
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),280,5.283,0.0,float64,5020,4814,122,0.001,52962.901,52962.9,1732.136,46.886,5550.293,27.591,4.852
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),280,5.283,0.0,float64,5020,4960,60,0.048,209.479,209.431,6.774,4.155,9.432,76.092,6.374
Merchandise exports (current US$),299,5.642,0.377,float64,5001,4273,350,0.0,25015427535268.4,25015427535268.4,563578243967.386,12453000000.0,1947195937114.001,40.187,5.691
Capture fisheries production (metric tons),300,5.66,2.057,float64,5000,4467,159,0.0,96877060.0,96877060.0,3502338.306,74602.07,11174385.313,26.187,4.838
Surface area (sq. km),305,5.755,0.0,float64,4995,1128,399,2.027,140496038.92,140496036.89299998,5285775.754,207600.0,15273734.303,31.221,4.98
Merchandise imports (current US$),307,5.792,0.0,float64,4993,4557,368,11000000.0,25739930904166.0,25739919904166.0,567202887904.103,15648000000.0,1975480545565.483,42.013,5.845
Fixed telephone subscriptions (per 100 people),309,5.83,0.887,float64,4991,2278,876,0.0,140.0,140.0,18.401,13.9,18.601,3.72,1.533
Access to electricity (% of population),314,5.925,0.0,float64,4986,1626,524,0.8,100.0,99.2,81.719,98.153,27.411,0.549,-1.385
"Birth rate, crude (per 1,000 people)",317,5.981,0.0,float64,4983,3806,277,4.4,51.058,46.658,21.147,18.432,10.487,-0.607,0.7
"Death rate, crude (per 1,000 people)",318,6.0,0.0,float64,4982,3500,522,0.795,21.7,20.904999999999998,8.046,7.612,2.87,1.081,0.691
Methane (CH4) emissions from Agriculture (Mt CO2e),320,6.038,1.509,float64,4980,4352,258,0.0,4610.573,4610.573,185.389,5.839,555.196,26.179,4.793
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),320,6.038,1.509,float64,4980,4223,284,0.0,1733.743,1733.743,66.278,2.421,195.418,27.444,4.85
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),320,6.038,0.755,float64,4980,3807,548,0.0,316.462,316.462,10.703,0.384,31.223,29.571,4.892
Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),328,6.189,0.057,float64,4972,4748,119,-80.491,11125.49,11205.981,67.66,26.084,513.971,303.738,16.998
Total greenhouse gas emissions excluding LULUCF (% change from 1990),328,6.189,0.075,float64,4972,4803,87,-77.689,9698.486,9776.175000000001,107.266,54.339,475.01,239.219,14.655
Land area (sq. km),331,6.245,0.0,float64,4969,1325,382,2.027,129955249.556,129955247.529,4967867.296,196850.0,14344335.156,30.468,4.959
Population density (people per sq. km of land area),331,6.245,0.0,float64,4969,4931,38,0.136,21393.443,21393.307,347.466,76.127,1693.977,97.083,9.533
Fixed telephone subscriptions,347,6.547,0.925,float64,4953,4547,176,0.0,1260900000.0,1260900000.0,38825703.658,851203.0,127295479.22,27.506,4.791
Merchandise trade (% of GDP),357,6.736,0.0,float64,4943,4884,59,8.321,420.682,412.361,62.975,52.479,39.52,19.7,3.446
"Access to electricity, urban (% of urban population)",360,6.792,0.0,float64,4940,1431,375,3.5,100.0,96.5,91.225,99.5,16.549,5.967,-2.419
"Personal remittances, received (current US$)",360,6.792,6.83,float64,4940,4434,71,0.0,822320215569.709,822320215569.709,22204208095.43,991264335.447,68651056836.647,37.753,5.53
Forest area (% of land area),367,6.925,1.415,float64,4933,3893,140,0.0,95.475,95.475,32.102,30.508,23.1,-0.198,0.577
Forest area (sq. km),367,6.925,1.415,float64,4933,3859,135,0.0,40967856.21,40967856.21,1544640.361,36131.6,4638207.524,28.688,4.841
Mobile cellular subscriptions,370,6.981,0.094,float64,4930,3265,811,0.0,8891100000.0,8891100000.0,248726767.226,8505000.0,824916682.459,37.927,5.66
GNI (current US$),372,7.019,0.0,float64,4928,4888,40,28470334.243,105311436566615.0,105311408096280.75,2446855767942.965,48569924774.7,8560847782226.073,39.008,5.646
"GDP per capita, PPP (current international $)",378,7.132,0.0,float64,4922,4885,37,455.868,180939.426,180483.55800000002,19780.506,12066.275,21845.895,6.386,2.146
"GDP, PPP (current international $)",378,7.132,0.0,float64,4922,4884,38,27112966.877,184108774728109.0,184108747615142.12,4027189050102.095,114612658664.013,13079617550273.838,40.625,5.545
"Fertility rate, total (births per woman)",388,7.321,0.0,float64,4912,3183,761,0.701,7.634,6.933000000000001,2.813,2.326,1.413,0.191,1.044
Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),388,7.321,0.019,float64,4912,4629,165,-68.033,2300.0,2368.033,49.19,35.245,123.341,150.227,10.482
"GDP per capita, PPP (constant 2021 international $)",399,7.528,0.0,float64,4901,4863,38,802.772,174339.077,173536.305,22861.433,14296.709,24069.747,4.301,1.861
"GDP, PPP (constant 2021 international $)",399,7.528,0.0,float64,4901,4855,45,34676015.747,166107876267374.0,166107841591358.25,4574224372642.357,134637022993.345,14363044805916.3,32.655,5.096
Methane (CH4) emissions from Building (Energy) (Mt CO2e),400,7.547,2.377,float64,4900,3544,471,0.0,301.476,301.476,13.776,0.406,40.07,22.206,4.394
Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),400,7.547,2.811,float64,4900,2877,667,0.0,70.009,70.009,3.01,0.089,8.473,25.16,4.612
"Life expectancy at birth, female (years)",401,7.566,0.0,float64,4899,3918,314,43.356,88.06,44.704,73.446,75.655,8.668,-0.157,-0.751
"Life expectancy at birth, male (years)",401,7.566,0.0,float64,4899,3951,362,40.689,83.35,42.660999999999994,68.297,69.281,7.984,-0.266,-0.518
"Life expectancy at birth, total (years)",401,7.566,0.0,float64,4899,4620,266,42.125,85.533,43.408,70.81,72.398,8.258,-0.199,-0.648
"Personal remittances, received (% of GDP)",411,7.755,6.302,float64,4889,4518,39,0.0,49.895,49.895,4.029,1.793,5.981,8.726,2.672
Agricultural land (% of land area),423,7.981,0.0,float64,4877,3736,338,0.436,84.745,84.309,37.242,38.527,20.639,-0.726,0.134
"GNI per capita, Atlas method (current US$)",424,8.0,0.0,float64,4876,2906,790,120.0,132240.0,132120.0,13422.221,5150.0,18921.446,5.366,2.221
"GNI, Atlas method (current US$)",424,8.0,0.0,float64,4876,4837,39,30363610.342,106250451956167.0,106250421592556.66,2459293075681.133,49426936854.546,8588131689545.181,38.901,5.637
Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),428,8.075,0.811,float64,4872,4741,62,-87.506,62800.0,62887.506,542.497,83.97,4016.777,139.761,11.572
Carbon intensity of GDP (kg CO2e per constant 2021 US$ of GDP),429,8.094,1.717,float64,4871,4723,59,0.0,14.207,14.207,0.503,0.362,0.581,115.821,7.836
People using at least basic sanitation services (% of population),431,8.132,0.0,float64,4869,4516,61,4.009,100.0,95.991,73.898,86.1,28.085,-0.595,-0.902
People using at least basic drinking water services (% of population),436,8.226,0.0,float64,4864,4286,65,24.813,100.0,75.187,86.345,94.037,16.965,0.664,-1.336
"Industry (including construction), value added (% of GDP)",447,8.434,0.0,float64,4853,4814,39,2.391,86.67,84.279,26.673,25.25,11.989,2.352,1.148
"Industry (including construction), value added (current US$)",449,8.472,0.0,float64,4851,4813,38,1301984.302,27731899763023.9,27731898461039.598,686870616703.894,13947517573.327,2308891256867.154,35.196,5.292
"Agriculture, forestry, and fishing, value added (% of GDP)",454,8.566,0.0,float64,4846,4807,39,0.011,66.033,66.022,10.48,7.366,9.743,1.404,1.23
"Agriculture, forestry, and fishing, value added (current US$)",456,8.604,0.0,float64,4844,4807,37,200045.205,4356291922466.73,4356291722421.525,124541865759.156,3776170756.651,406520746248.131,33.344,5.338
Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),460,8.679,0.774,float64,4840,4487,249,0.0,14923.933,14923.933,488.202,7.84,1633.018,24.531,4.654
Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),460,8.679,0.0,float64,4840,4645,182,0.009,8282.479,8282.47,222.298,6.573,736.325,42.8,5.761
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),460,8.679,4.547,float64,4840,1815,534,0.0,15.859,15.859,0.41,0.011,1.344,35.274,5.288
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),460,8.679,0.0,float64,4840,2220,565,0.0,33.595,33.595,1.123,0.027,3.484,29.181,4.93
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),460,8.679,2.604,float64,4840,2241,477,0.0,132.449,132.449,3.897,0.021,13.879,26.817,4.885
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),460,8.679,0.0,float64,4840,2814,677,0.0,112.408,112.408,3.271,0.076,10.666,33.06,5.157
"Services, value added (% of GDP)",475,8.962,0.0,float64,4825,4785,40,6.448,96.205,89.757,55.401,54.494,12.522,0.441,0.232
"GNI per capita, PPP (current international $)",476,8.981,0.0,float64,4824,3391,872,440.0,169200.0,168760.0,18709.844,11570.0,20400.73,5.439,2.047
"GNI, PPP (current international $)",476,8.981,0.0,float64,4824,4785,39,44999494.381,182290827617414.0,182290782617919.62,4066253742225.418,115135417812.99,13091839497621.244,39.753,5.486
"Services, value added (current US$)",477,9.0,0.0,float64,4823,4783,40,66061099.655,62856012914530.8,62855946853431.14,1445900657008.955,27333649620.423,5267691380768.242,41.795,5.909
Arable land (% of land area),479,9.038,0.0,float64,4821,3412,356,0.043,62.557,62.514,13.529,9.957,12.824,1.764,1.451
People practicing open defecation (% of population),479,9.038,24.868,float64,4821,3399,54,0.0,79.756,79.756,8.834,1.179,14.477,4.835,2.193
Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),480,9.057,0.019,float64,4820,4329,377,0.0,3434.209,3434.209,122.807,2.042,382.669,25.991,4.652
Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),480,9.057,0.17,float64,4820,4378,318,0.0,6427.768,6427.768,238.423,2.628,830.376,20.863,4.495
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),480,9.057,5.208,float64,4820,1877,490,0.0,19.587,19.587,0.757,0.011,2.475,23.053,4.61
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),480,9.057,4.113,float64,4820,2012,533,0.0,26.294,26.294,1.003,0.016,3.308,22.694,4.591
"Immunization, DPT (% of children ages 12-23 months)",489,9.226,0.019,float64,4811,996,109,0.0,99.0,99.0,86.82,92.0,13.246,3.226,-1.7
"Immunization, measles (% of children ages 12-23 months)",489,9.226,0.0,float64,4811,991,109,16.0,99.0,83.0,85.818,91.0,13.76,1.902,-1.457
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),500,9.434,2.925,float64,4800,3951,273,0.0,3197.197,3197.197,115.716,2.421,344.053,25.925,4.707
"Mortality rate, adult, female (per 1,000 female adults)",512,9.66,0.0,float64,4788,4721,67,21.661,701.365,679.704,141.014,109.173,98.805,3.64,1.625
"Mortality rate, adult, male (per 1,000 male adults)",512,9.66,0.0,float64,4788,4728,60,42.594,768.473,725.8789999999999,212.235,196.109,107.292,2.39,1.119
"Access to electricity, rural (% of rural population)",517,9.755,0.0,float64,4783,1592,507,0.5,100.0,99.5,76.362,97.1,33.215,-0.28,-1.146
Mobile cellular subscriptions (per 100 people),533,10.057,0.094,float64,4767,4681,72,0.0,420.853,420.853,88.218,93.45,44.85,1.792,0.301
Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),540,10.189,20.302,float64,4760,3252,192,0.0,2710.319,2710.319,92.412,1.634,286.234,26.731,4.745
Carbon intensity of GDP (kg CO2e per 2021 PPP $),549,10.358,1.358,float64,4751,4620,61,0.0,11.134,11.134,0.215,0.163,0.367,306.357,15.076
Individuals using the Internet (% of population),550,10.377,0.208,float64,4750,3580,496,0.0,100.0,100.0,42.274,38.5,30.583,-1.316,0.217
"Compulsory education, duration (years)",579,10.925,0.226,float64,4721,21,18,0.0,17.0,17.0,9.627,9.0,2.186,0.949,0.077
"Foreign direct investment, net inflows (BoP, current US$)",583,11.0,0.189,float64,4717,4659,48,-430335014253.304,3204131164520.12,3634466178773.4243,66367420491.507,1695300000.0,239012028228.843,48.217,6.214
Proportion of seats held by women in national parliaments (%),590,11.132,2.321,float64,4710,2006,786,0.0,63.75,63.75,19.955,19.048,11.021,0.328,0.581
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),600,11.321,13.075,float64,4700,1556,481,0.0,8.506,8.506,0.268,0.009,0.805,36.726,5.421
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4641,41,0.001,89.657,89.65599999999999,14.896,7.826,16.652,1.589,1.365
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4634,42,0.001,54.172,54.171,6.807,3.759,7.96,3.91,1.778
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4636,41,0.001,62.794,62.793,9.915,5.301,11.149,1.827,1.436
"Employers, female (% of female employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4639,39,0.028,17.512,17.484,2.225,1.899,2.157,19.227,3.746
"Employers, male (% of male employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4638,41,0.09,26.382,26.292,4.918,4.558,3.5,9.262,2.338
"Employers, total (% of total employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4636,41,0.069,21.277,21.208000000000002,3.86,3.504,2.898,9.797,2.51
Employment in agriculture (% of total employment) (modeled ILO estimate),604,11.396,0.0,float64,4696,4637,40,0.091,90.784,90.69300000000001,26.483,20.903,21.737,-0.667,0.624
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4640,38,0.01,96.214,96.204,26.326,18.837,24.938,-0.784,0.691
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4637,41,0.101,84.925,84.824,26.804,23.204,20.453,-0.705,0.542
Employment in industry (% of total employment) (modeled ILO estimate),604,11.396,0.0,float64,4696,4636,41,2.47,59.579,57.109,19.904,20.226,7.519,0.581,0.243
"Employment in industry, female (% of female employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4640,41,0.399,56.523,56.124,12.185,10.794,6.717,2.615,1.149
"Employment in industry, male (% of male employment) (modeled ILO estimate)",604,11.396,0.0,float64,4696,4637,41,4.221,66.494,62.272999999999996,25.1,25.856,9.39,0.031,0.125
