CountryShortName,Year,IndicatorName,Value
Iceland,2021.0,"Air transport, freight (million ton-km)",149.000507
India,2021.0,"Air transport, freight (million ton-km)",907.929041
Indonesia,2021.0,"Air transport, freight (million ton-km)",772.901013
Iran,2021.0,"Air transport, freight (million ton-km)",273.578418
Ireland,2021.0,"Air transport, freight (million ton-km)",86.36447
Israel,2021.0,"Air transport, freight (million ton-km)",715.59
Italy,2021.0,"Air transport, freight (million ton-km)",1150.691582
Japan,2021.0,"Air transport, freight (million ton-km)",10947.023
Jordan,2021.0,"Air transport, freight (million ton-km)",103.32204
Kazakhstan,2021.0,"Air transport, freight (million ton-km)",31.44797
Kenya,2021.0,"Air transport, freight (million ton-km)",299.58742
"Dem. People's Rep. Korea",2021.0,"Air transport, freight (million ton-km)",0.0021904
Korea,2021.0,"Air transport, freight (million ton-km)",15370.019378
Kuwait,2021.0,"Air transport, freight (million ton-km)",200.1616
"Kyrgyz Republic",2021.0,"Air transport, freight (million ton-km)",0.00233029
Latvia,2021.0,"Air transport, freight (million ton-km)",2.31822
Lebanon,2021.0,"Air transport, freight (million ton-km)",22.23564
Libya,2021.0,"Air transport, freight (million ton-km)",13.560057648
Luxembourg,2021.0,"Air transport, freight (million ton-km)",8588.53476
"Macao SAR, China",2021.0,"Air transport, freight (million ton-km)",1.10174
Madagascar,2021.0,"Air transport, freight (million ton-km)",2.719098
Malawi,2021.0,"Air transport, freight (million ton-km)",0.000590054
Malaysia,2021.0,"Air transport, freight (million ton-km)",1119.414357
Maldives,2021.0,"Air transport, freight (million ton-km)",1.7375017
Malta,2021.0,"Air transport, freight (million ton-km)",2.75098
"Marshall Islands",2021.0,"Air transport, freight (million ton-km)",0.051408
Mauritius,2021.0,"Air transport, freight (million ton-km)",87.396361
Mexico,2021.0,"Air transport, freight (million ton-km)",962.569234
Moldova,2021.0,"Air transport, freight (million ton-km)",0.60711
Mongolia,2021.0,"Air transport, freight (million ton-km)",0.168685
Montenegro,2021.0,"Air transport, freight (million ton-km)",0.0322728
Morocco,2021.0,"Air transport, freight (million ton-km)",58.894368
Mozambique,2021.0,"Air transport, freight (million ton-km)",2.629
Myanmar,2021.0,"Air transport, freight (million ton-km)",18.36186366
Namibia,2021.0,"Air transport, freight (million ton-km)",0.000290479
Nauru,2021.0,"Air transport, freight (million ton-km)",3.31222
Nepal,2021.0,"Air transport, freight (million ton-km)",17.307683
Netherlands,2021.0,"Air transport, freight (million ton-km)",4346.39907
"New Zealand",2021.0,"Air transport, freight (million ton-km)",317.589119892521
Niger,2021.0,"Air transport, freight (million ton-km)",0.75585912
Nigeria,2021.0,"Air transport, freight (million ton-km)",1.56490641
Oman,2021.0,"Air transport, freight (million ton-km)",254.45727
Pakistan,2021.0,"Air transport, freight (million ton-km)",75.60493
Panama,2021.0,"Air transport, freight (million ton-km)",150.327435
"Papua New Guinea",2021.0,"Air transport, freight (million ton-km)",38.185378
Paraguay,2021.0,"Air transport, freight (million ton-km)",0.312
Peru,2021.0,"Air transport, freight (million ton-km)",258.342932
Philippines,2021.0,"Air transport, freight (million ton-km)",530.283136
Poland,2021.0,"Air transport, freight (million ton-km)",215.00546
Portugal,2021.0,"Air transport, freight (million ton-km)",500.44279
Qatar,2021.0,"Air transport, freight (million ton-km)",15861.65425
Romania,2021.0,"Air transport, freight (million ton-km)",1.6239
Russia,2021.0,"Air transport, freight (million ton-km)",5888.41652
Samoa,2021.0,"Air transport, freight (million ton-km)",0.002113
"São Tomé and Principe",2021.0,"Air transport, freight (million ton-km)",0.9737
"Saudi Arabia",2021.0,"Air transport, freight (million ton-km)",678.56349068879
Senegal,2021.0,"Air transport, freight (million ton-km)",3.312494155
Serbia,2021.0,"Air transport, freight (million ton-km)",14.071
Seychelles,2021.0,"Air transport, freight (million ton-km)",0.79776
Singapore,2021.0,"Air transport, freight (million ton-km)",3666.850451
"South Africa",2021.0,"Air transport, freight (million ton-km)",15.131581
Spain,2021.0,"Air transport, freight (million ton-km)",850.819356
"Sri Lanka",2021.0,"Air transport, freight (million ton-km)",412.484
Sudan,2021.0,"Air transport, freight (million ton-km)",25.8138525
Suriname,2021.0,"Air transport, freight (million ton-km)",19.48687
Sweden,2021.0,"Air transport, freight (million ton-km)",348.598679007
Switzerland,2021.0,"Air transport, freight (million ton-km)",1230.786090909
"Syrian Arab Republic",2021.0,"Air transport, freight (million ton-km)",3.137035
Tajikistan,2021.0,"Air transport, freight (million ton-km)",0.95098948
Tanzania,2021.0,"Air transport, freight (million ton-km)",4.359006
Thailand,2021.0,"Air transport, freight (million ton-km)",604.020922
Togo,2021.0,"Air transport, freight (million ton-km)",18.343564
"Trinidad and Tobago",2021.0,"Air transport, freight (million ton-km)",58.59905
Tunisia,2021.0,"Air transport, freight (million ton-km)",5.602932
"Türkiye",2021.0,"Air transport, freight (million ton-km)",9338.328585454
Turkmenistan,2021.0,"Air transport, freight (million ton-km)",0.684174704
Ukraine,2021.0,"Air transport, freight (million ton-km)",28.1699
"United Arab Emirates",2021.0,"Air transport, freight (million ton-km)",15300.72918
"United Kingdom",2021.0,"Air transport, freight (million ton-km)",4097.09
"United States",2021.0,"Air transport, freight (million ton-km)",46004.645648
Uzbekistan,2021.0,"Air transport, freight (million ton-km)",38.02591
Vanuatu,2021.0,"Air transport, freight (million ton-km)",0.436547
Venezuela,2021.0,"Air transport, freight (million ton-km)",0.105785
"Viet Nam",2021.0,"Air transport, freight (million ton-km)",676.506604
Yemen,2021.0,"Air transport, freight (million ton-km)",2.47546368
Zambia,2021.0,"Air transport, freight (million ton-km)",75.18520667
Zimbabwe,2021.0,"Air transport, freight (million ton-km)",2.974346814
"Africa Eastern and Southern",2021.0,"Air transport, freight (million ton-km)",4266.475686441
"Africa Western and Central",2021.0,"Air transport, freight (million ton-km)",28.163338741
"Arab World",2021.0,"Air transport, freight (million ton-km)",33656.0842245168
"Central Europe and the Baltics",2021.0,"Air transport, freight (million ton-km)",219.627277
"Early-demographic dividend",2021.0,"Air transport, freight (million ton-km)",19991.8450460238
"East Asia & Pacific",2021.0,"Air transport, freight (million ton-km)",65329.5644799525
"East Asia & Pacific (excluding high income)",2021.0,"Air transport, freight (million ton-km)",24727.94448706
"East Asia & Pacific (IDA & IBRD)",2021.0,"Air transport, freight (million ton-km)",24731.25451666
"Euro area",2021.0,"Air transport, freight (million ton-km)",33883.971239724
"Europe & Central Asia",2021.0,"Air transport, freight (million ton-km)",58442.035142368
"Europe & Central Asia (excluding high income)",2021.0,"Air transport, freight (million ton-km)",12629.762558728
"Europe & Central Asia (IDA & IBRD)",2021.0,"Air transport, freight (million ton-km)",18735.015055728
"European Union",2021.0,"Air transport, freight (million ton-km)",34449.730445731
"Fragile and conflict affected situations",2021.0,"Air transport, freight (million ton-km)",3890.926675487
"Heavily indebted poor countries (HIPC)",2021.0,"Air transport, freight (million ton-km)",3889.374215814
"High income",2021.0,"Air transport, freight (million ton-km)",170689.488868221
"IBRD only",2021.0,"Air transport, freight (million ton-km)",51225.806884745
"IDA & IBRD total",2021.0,"Air transport, freight (million ton-km)",56117.828558989
"IDA blend",2021.0,"Air transport, freight (million ton-km)",481.90810228
"IDA only",2021.0,"Air transport, freight (million ton-km)",4410.113571964
"IDA total",2021.0,"Air transport, freight (million ton-km)",4892.021674244
"Late-demographic dividend",2021.0,"Air transport, freight (million ton-km)",69403.891250063
"Latin America & Caribbean",2021.0,"Air transport, freight (million ton-km)",5783.07554266
"Latin America & Caribbean (excluding high income)",2021.0,"Air transport, freight (million ton-km)",4290.02284466
"Latin America & Caribbean (IDA & IBRD)",2021.0,"Air transport, freight (million ton-km)",5760.75730066
"Least developed countries: UN classification",2021.0,"Air transport, freight (million ton-km)",4015.943868494
"Low & middle income",2021.0,"Air transport, freight (million ton-km)",48537.733816389
"Low income",2021.0,"Air transport, freight (million ton-km)",3785.783033409
"Lower middle income",2021.0,"Air transport, freight (million ton-km)",4024.114574195
"Middle East & North Africa",2021.0,"Air transport, freight (million ton-km)",34622.1897700168
"Middle East & North Africa (excluding high income)",2021.0,"Air transport, freight (million ton-km)",1084.983799328
"Middle East & North Africa (IDA & IBRD)",2021.0,"Air transport, freight (million ton-km)",1084.983799328
"Middle income",2021.0,"Air transport, freight (million ton-km)",44751.95078298
"North America",2021.0,"Air transport, freight (million ton-km)",49244.645648
"OECD members",2021.0,"Air transport, freight (million ton-km)",130953.836787413
"Other small states",2021.0,"Air transport, freight (million ton-km)",789.585084129
"Post-demographic dividend",2021.0,"Air transport, freight (million ton-km)",129344.808273959
"Pre-demographic dividend",2021.0,"Air transport, freight (million ton-km)",482.446571564
"South Asia",2021.0,"Air transport, freight (million ton-km)",1511.178861431
"South Asia (IDA & IBRD)",2021.0,"Air transport, freight (million ton-km)",1511.178861431
"Sub-Saharan Africa",2021.0,"Air transport, freight (million ton-km)",4294.639025182
"Sub-Saharan Africa (excluding high income)",2021.0,"Air transport, freight (million ton-km)",4293.841265182
"Sub-Saharan Africa (IDA & IBRD)",2021.0,"Air transport, freight (million ton-km)",4294.639025182
"Upper middle income",2021.0,"Air transport, freight (million ton-km)",40727.836208785
World,2021.0,"Air transport, freight (million ton-km)",219227.32846961
Afghanistan,2021.0,"Air transport, passengers carried",293212.994
Albania,2021.0,"Air transport, passengers carried",193259.0
Algeria,2021.0,"Air transport, passengers carried",1949936.0
Angola,2021.0,"Air transport, passengers carried",311488.0
"Antigua and Barbuda",2021.0,"Air transport, passengers carried",40633.0
Argentina,2021.0,"Air transport, passengers carried",6708097.0
Armenia,2021.0,"Air transport, passengers carried",179200.0
Australia,2021.0,"Air transport, passengers carried",24572955.0
Austria,2021.0,"Air transport, passengers carried",18901048.0
Azerbaijan,2021.0,"Air transport, passengers carried",1102455.0
"The Bahamas",2021.0,"Air transport, passengers carried",1065149.134
Bahrain,2021.0,"Air transport, passengers carried",1840268.0
Bangladesh,2021.0,"Air transport, passengers carried",3750753.0
Belarus,2021.0,"Air transport, passengers carried",1040730.0
Belgium,2021.0,"Air transport, passengers carried",5404284.479
Belize,2021.0,"Air transport, passengers carried",670361.821
Bhutan,2021.0,"Air transport, passengers carried",22380.0
Bolivia,2021.0,"Air transport, passengers carried",4311879.56
Botswana,2021.0,"Air transport, passengers carried",172017.0
Brazil,2021.0,"Air transport, passengers carried",61896523.0
Brunei,2021.0,"Air transport, passengers carried",27881.0
Bulgaria,2021.0,"Air transport, passengers carried",41126.0
"Burkina Faso",2021.0,"Air transport, passengers carried",112940.0
"Cabo Verde",2021.0,"Air transport, passengers carried",76354.068
Cambodia,2021.0,"Air transport, passengers carried",50217.459
Cameroon,2021.0,"Air transport, passengers carried",177992.0
Canada,2021.0,"Air transport, passengers carried",24951000.0
Chile,2021.0,"Air transport, passengers carried",10302876.0
China,2021.0,"Air transport, passengers carried",440301216.0
Colombia,2021.0,"Air transport, passengers carried",26167360.0
"Dem. Rep. Congo",2021.0,"Air transport, passengers carried",392102.214
Congo,2021.0,"Air transport, passengers carried",157784.0
"Costa Rica",2021.0,"Air transport, passengers carried",669298.0
"Côte d'Ivoire",2021.0,"Air transport, passengers carried",569309.0
Croatia,2021.0,"Air transport, passengers carried",767762.0
Cuba,2021.0,"Air transport, passengers carried",22359.0
Cyprus,2021.0,"Air transport, passengers carried",103016.0
Czechia,2021.0,"Air transport, passengers carried",1418032.0
"Dominican Republic",2021.0,"Air transport, passengers carried",69447.0
Ecuador,2021.0,"Air transport, passengers carried",1534854.0
Egypt,2021.0,"Air transport, passengers carried",5563387.0
"El Salvador",2021.0,"Air transport, passengers carried",1412026.0
"Equatorial Guinea",2021.0,"Air transport, passengers carried",31268.0
Eswatini,2021.0,"Air transport, passengers carried",13338.0
Ethiopia,2021.0,"Air transport, passengers carried",7065954.0
Fiji,2021.0,"Air transport, passengers carried",133708.0
Finland,2021.0,"Air transport, passengers carried",2805555.0
France,2021.0,"Air transport, passengers carried",32000528.0
Georgia,2021.0,"Air transport, passengers carried",84591.0
Germany,2021.0,"Air transport, passengers carried",33073180.0
Ghana,2021.0,"Air transport, passengers carried",559393.0
Greece,2021.0,"Air transport, passengers carried",8726345.0
Guatemala,2021.0,"Air transport, passengers carried",1766.181
Guyana,2021.0,"Air transport, passengers carried",7512.0
Haiti,2021.0,"Air transport, passengers carried",23119.0
Honduras,2021.0,"Air transport, passengers carried",271314.0
"Hong Kong SAR, China",2021.0,"Air transport, passengers carried",777197.0
Hungary,2021.0,"Air transport, passengers carried",20127200.0
Iceland,2021.0,"Air transport, passengers carried",1499034.0
India,2021.0,"Air transport, passengers carried",83964797.0
Indonesia,2021.0,"Air transport, passengers carried",33549828.0
Iran,2021.0,"Air transport, passengers carried",13695897.024
Iraq,2021.0,"Air transport, passengers carried",1620013.0
Ireland,2021.0,"Air transport, passengers carried",74065210.0
Israel,2021.0,"Air transport, passengers carried",2437207.0
Italy,2021.0,"Air transport, passengers carried",2449339.0
Japan,2021.0,"Air transport, passengers carried",45410146.0
Jordan,2021.0,"Air transport, passengers carried",1695302.0
Kazakhstan,2021.0,"Air transport, passengers carried",8765001.0
Kenya,2021.0,"Air transport, passengers carried",2459106.0
Kiribati,2021.0,"Air transport, passengers carried",46390.423
"Dem. People's Rep. Korea",2021.0,"Air transport, passengers carried",523.761
Korea,2021.0,"Air transport, passengers carried",34020088.0
Kuwait,2021.0,"Air transport, passengers carried",2182888.0
"Kyrgyz Republic",2021.0,"Air transport, passengers carried",171347.337
"Lao PDR",2021.0,"Air transport, passengers carried",157293.0
Latvia,2021.0,"Air transport, passengers carried",1598685.0
Lebanon,2021.0,"Air transport, passengers carried",1603134.0
Libya,2021.0,"Air transport, passengers carried",968476.425
Lithuania,2021.0,"Air transport, passengers carried",11289.0
Luxembourg,2021.0,"Air transport, passengers carried",1081478.0
"Macao SAR, China",2021.0,"Air transport, passengers carried",698047.0
Madagascar,2021.0,"Air transport, passengers carried",109461.4
Malawi,2021.0,"Air transport, passengers carried",1290.356
Malaysia,2021.0,"Air transport, passengers carried",4965360.963
Maldives,2021.0,"Air transport, passengers carried",277881.434
Malta,2021.0,"Air transport, passengers carried",597724.0
"Marshall Islands",2021.0,"Air transport, passengers carried",30115.0
Mauritania,2021.0,"Air transport, passengers carried",207225.0
Mauritius,2021.0,"Air transport, passengers carried",153242.0
Mexico,2021.0,"Air transport, passengers carried",54217876.0
Moldova,2021.0,"Air transport, passengers carried",528581.0
Mongolia,2021.0,"Air transport, passengers carried",61614.0
Montenegro,2021.0,"Air transport, passengers carried",1589.285
Morocco,2021.0,"Air transport, passengers carried",4740714.0
Mozambique,2021.0,"Air transport, passengers carried",411739.0
Myanmar,2021.0,"Air transport, passengers carried",1132655.764
Namibia,2021.0,"Air transport, passengers carried",2245.772
Nauru,2021.0,"Air transport, passengers carried",3344.0
Nepal,2021.0,"Air transport, passengers carried",2550505.0
Netherlands,2021.0,"Air transport, passengers carried",19349165.526
"New Zealand",2021.0,"Air transport, passengers carried",8729634.719
Niger,2021.0,"Air transport, passengers carried",15019.2
Nigeria,2021.0,"Air transport, passengers carried",4486313.422
Oman,2021.0,"Air transport, passengers carried",2075390.0
Pakistan,2021.0,"Air transport, passengers carried",4930661.98
Panama,2021.0,"Air transport, passengers carried",8208378.0
"Papua New Guinea",2021.0,"Air transport, passengers carried",1039010.0
Paraguay,2021.0,"Air transport, passengers carried",111964.0
Peru,2021.0,"Air transport, passengers carried",9053965.0
Philippines,2021.0,"Air transport, passengers carried",6886922.0
Poland,2021.0,"Air transport, passengers carried",3676185.0
Portugal,2021.0,"Air transport, passengers carried",8056494.578
Qatar,2021.0,"Air transport, passengers carried",14832936.0
Romania,2021.0,"Air transport, passengers carried",2719206.0
Russia,2021.0,"Air transport, passengers carried",96851769.0
Rwanda,2021.0,"Air transport, passengers carried",715763.609
Samoa,2021.0,"Air transport, passengers carried",7212.0
"São Tomé and Principe",2021.0,"Air transport, passengers carried",28019.0
"Saudi Arabia",2021.0,"Air transport, passengers carried",29403732.0
Senegal,2021.0,"Air transport, passengers carried",359705.738
Serbia,2021.0,"Air transport, passengers carried",1276465.0
Seychelles,2021.0,"Air transport, passengers carried",137565.0
Singapore,2021.0,"Air transport, passengers carried",2311712.0
"Slovak Republic",2021.0,"Air transport, passengers carried",8900.0
Slovenia,2021.0,"Air transport, passengers carried",21037.0
"Solomon Islands",2021.0,"Air transport, passengers carried",100593.419
"South Africa",2021.0,"Air transport, passengers carried",9321575.836
Spain,2021.0,"Air transport, passengers carried",43440479.727
"Sri Lanka",2021.0,"Air transport, passengers carried",871685.0
Sudan,2021.0,"Air transport, passengers carried",1386967.0
Suriname,2021.0,"Air transport, passengers carried",20181.0
Sweden,2021.0,"Air transport, passengers carried",20067143.633
Switzerland,2021.0,"Air transport, passengers carried",10988881.272
"Syrian Arab Republic",2021.0,"Air transport, passengers carried",672219.0
Tajikistan,2021.0,"Air transport, passengers carried",125163.504
Tanzania,2021.0,"Air transport, passengers carried",1146973.0
Thailand,2021.0,"Air transport, passengers carried",12734583.0
Togo,2021.0,"Air transport, passengers carried",672184.0
"Trinidad and Tobago",2021.0,"Air transport, passengers carried",652148.0
Tunisia,2021.0,"Air transport, passengers carried",1675777.0
"Türkiye",2021.0,"Air transport, passengers carried",69065868.0
Turkmenistan,2021.0,"Air transport, passengers carried",648370.136
Uganda,2021.0,"Air transport, passengers carried",16490.0
Ukraine,2021.0,"Air transport, passengers carried",3282709.0
"United Arab Emirates",2021.0,"Air transport, passengers carried",28422616.0
"United Kingdom",2021.0,"Air transport, passengers carried",26631932.0
"United States",2021.0,"Air transport, passengers carried",666153000.0
Uzbekistan,2021.0,"Air transport, passengers carried",2010914.0
Vanuatu,2021.0,"Air transport, passengers carried",128164.0
Venezuela,2021.0,"Air transport, passengers carried",265276.0
"Viet Nam",2021.0,"Air transport, passengers carried",14754847.0
Yemen,2021.0,"Air transport, passengers carried",52034.893
Zambia,2021.0,"Air transport, passengers carried",136609.957
Zimbabwe,2021.0,"Air transport, passengers carried",75638.12
"Africa Eastern and Southern",2021.0,"Air transport, passengers carried",24057585.264
"Africa Western and Central",2021.0,"Air transport, passengers carried",7425487.428
"Arab World",2021.0,"Air transport, passengers carried",100893015.318
"Caribbean small states",2021.0,"Air transport, passengers carried",1803836.955
"Central Europe and the Baltics",2021.0,"Air transport, passengers carried",30389422.0
"Early-demographic dividend",2021.0,"Air transport, passengers carried",373606823.428
"East Asia & Pacific",2021.0,"Air transport, passengers carried",632631258.508
"East Asia & Pacific (excluding high income)",2021.0,"Air transport, passengers carried",516080253.789
"East Asia & Pacific (IDA & IBRD)",2021.0,"Air transport, passengers carried",516083074.028
"Euro area",2021.0,"Air transport, passengers carried",252461520.31
"Europe & Central Asia",2021.0,"Air transport, passengers carried",524360548.477
"Europe & Central Asia (excluding high income)",2021.0,"Air transport, passengers carried",88476243.262
"Europe & Central Asia (IDA & IBRD)",2021.0,"Air transport, passengers carried",192532291.262
"European Union",2021.0,"Air transport, passengers carried",300510412.943
"Fragile and conflict affected situations",2021.0,"Air transport, passengers carried",25439426.874
"Heavily indebted poor countries (HIPC)",2021.0,"Air transport, passengers carried",19149959.028
"High income",2021.0,"Air transport, passengers carried",1345746332.068
"IBRD only",2021.0,"Air transport, passengers carried",1016713783.182
"IDA & IBRD total",2021.0,"Air transport, passengers carried",1057614059.294
"IDA blend",2021.0,"Air transport, passengers carried",16251362.411
"IDA only",2021.0,"Air transport, passengers carried",24648913.701
"IDA total",2021.0,"Air transport, passengers carried",40900276.112
"Late-demographic dividend",2021.0,"Air transport, passengers carried",823261040.48
"Latin America & Caribbean",2021.0,"Air transport, passengers carried",187704362.696
"Latin America & Caribbean (excluding high income)",2021.0,"Air transport, passengers carried",167162390.562
"Latin America & Caribbean (IDA & IBRD)",2021.0,"Air transport, passengers carried",186616854.562
"Least developed countries: UN classification",2021.0,"Air transport, passengers carried",21218687.426
"Low & middle income",2021.0,"Air transport, passengers carried",933963162.055
"Low income",2021.0,"Air transport, passengers carried",11917901.427
"Lower middle income",2021.0,"Air transport, passengers carried",153351386.751
"Middle East & North Africa",2021.0,"Air transport, passengers carried",116029651.342
"Middle East & North Africa (excluding high income)",2021.0,"Air transport, passengers carried",34236890.342
"Middle East & North Africa (IDA & IBRD)",2021.0,"Air transport, passengers carried",34236890.342
"Middle income",2021.0,"Air transport, passengers carried",922045260.628
"North America",2021.0,"Air transport, passengers carried",691104000.0
"OECD members",2021.0,"Air transport, passengers carried",1302098734.934
"Other small states",2021.0,"Air transport, passengers carried",4778291.787
"Pacific island small states",2021.0,"Air transport, passengers carried",449526.842
"Post-demographic dividend",2021.0,"Air transport, passengers carried",1067970234.934
"Pre-demographic dividend",2021.0,"Air transport, passengers carried",15075193.281
"Small states",2021.0,"Air transport, passengers carried",7031655.584
"South Asia",2021.0,"Air transport, passengers carried",96661876.408
"South Asia (IDA & IBRD)",2021.0,"Air transport, passengers carried",96661876.408
"Sub-Saharan Africa",2021.0,"Air transport, passengers carried",31483072.692
"Sub-Saharan Africa (excluding high income)",2021.0,"Air transport, passengers carried",31345507.692
"Sub-Saharan Africa (IDA & IBRD)",2021.0,"Air transport, passengers carried",31483072.692
"Upper middle income",2021.0,"Air transport, passengers carried",768693873.877
World,2021.0,"Air transport, passengers carried",2279974770.123
Afghanistan,2021.0,"Air transport, registered carrier departures worldwide",2865.737
Albania,2021.0,"Air transport, registered carrier departures worldwide",1471.0
Algeria,2021.0,"Air transport, registered carrier departures worldwide",27650.0
Angola,2021.0,"Air transport, registered carrier departures worldwide",3805.0
"Antigua and Barbuda",2021.0,"Air transport, registered carrier departures worldwide",2105.0
Argentina,2021.0,"Air transport, registered carrier departures worldwide",54218.0
Armenia,2021.0,"Air transport, registered carrier departures worldwide",1598.0
Australia,2021.0,"Air transport, registered carrier departures worldwide",383008.0
Austria,2021.0,"Air transport, registered carrier departures worldwide",161093.0
Azerbaijan,2021.0,"Air transport, registered carrier departures worldwide",15844.0
"The Bahamas",2021.0,"Air transport, registered carrier departures worldwide",27092.684
Bahrain,2021.0,"Air transport, registered carrier departures worldwide",29475.0
Bangladesh,2021.0,"Air transport, registered carrier departures worldwide",50991.0
Belarus,2021.0,"Air transport, registered carrier departures worldwide",12432.0
Belgium,2021.0,"Air transport, registered carrier departures worldwide",73673.104
Belize,2021.0,"Air transport, registered carrier departures worldwide",95608.657
Bhutan,2021.0,"Air transport, registered carrier departures worldwide",696.0
Bolivia,2021.0,"Air transport, registered carrier departures worldwide",45832.196
Botswana,2021.0,"Air transport, registered carrier departures worldwide",2593.0
Brazil,2021.0,"Air transport, registered carrier departures worldwide",529115.0
Brunei,2021.0,"Air transport, registered carrier departures worldwide",1186.0
Bulgaria,2021.0,"Air transport, registered carrier departures worldwide",464.0
"Burkina Faso",2021.0,"Air transport, registered carrier departures worldwide",3007.0
"Cabo Verde",2021.0,"Air transport, registered carrier departures worldwide",1625.248
Cambodia,2021.0,"Air transport, registered carrier departures worldwide",390.662
Cameroon,2021.0,"Air transport, registered carrier departures worldwide",5017.0
Canada,2021.0,"Air transport, registered carrier departures worldwide",571070.076
Chile,2021.0,"Air transport, registered carrier departures worldwide",95001.0
China,2021.0,"Air transport, registered carrier departures worldwide",3906386.0
Colombia,2021.0,"Air transport, registered carrier departures worldwide",273874.0
"Dem. Rep. Congo",2021.0,"Air transport, registered carrier departures worldwide",4874.098
Congo,2021.0,"Air transport, registered carrier departures worldwide",1929.0
"Costa Rica",2021.0,"Air transport, registered carrier departures worldwide",19350.0
"Côte d'Ivoire",2021.0,"Air transport, registered carrier departures worldwide",11812.0
Croatia,2021.0,"Air transport, registered carrier departures worldwide",15982.0
Cuba,2021.0,"Air transport, registered carrier departures worldwide",756.0
Cyprus,2021.0,"Air transport, registered carrier departures worldwide",1423.0
Czechia,2021.0,"Air transport, registered carrier departures worldwide",11231.0
"Dominican Republic",2021.0,"Air transport, registered carrier departures worldwide",3106.0
Ecuador,2021.0,"Air transport, registered carrier departures worldwide",15996.0
Egypt,2021.0,"Air transport, registered carrier departures worldwide",57871.0
"El Salvador",2021.0,"Air transport, registered carrier departures worldwide",13969.0
"Equatorial Guinea",2021.0,"Air transport, registered carrier departures worldwide",1238.0
Eswatini,2021.0,"Air transport, registered carrier departures worldwide",811.0
Ethiopia,2021.0,"Air transport, registered carrier departures worldwide",99415.0
Fiji,2021.0,"Air transport, registered carrier departures worldwide",5791.0
Finland,2021.0,"Air transport, registered carrier departures worldwide",42598.0
France,2021.0,"Air transport, registered carrier departures worldwide",332174.0
Georgia,2021.0,"Air transport, registered carrier departures worldwide",1000.0
Germany,2021.0,"Air transport, registered carrier departures worldwide",368400.0
Ghana,2021.0,"Air transport, registered carrier departures worldwide",13321.0
Greece,2021.0,"Air transport, registered carrier departures worldwide",108338.0
