CountryShortName,Year,IndicatorName,Value
Algeria,2021.0,"GOAL 3: Good Health and Well-being (5 year moving average)",0.76
Algeria,2021.0,"GOAL 4: Quality Education (5 year moving average)",0.6
Algeria,2021.0,"GOAL 5: Gender Equality (5 year moving average)",0.6
Algeria,2021.0,"GOAL 6: Clean Water and Sanitation (5 year moving average)",0.875
Algeria,2021.0,"GOAL 7: Affordable and Clean Energy (5 year moving average)",0.944
Algeria,2021.0,"GOAL 8: Decent Work and Economic Growth (5 year moving average)",0.875
Algeria,2021.0,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",0.9
Algeria,2021.0,"Health/Demographic survey (Availability score over 10 years)",1.0
Algeria,2021.0,"Household Survey on income, etc  (Availability score over 10 years)",0.33
Algeria,2021.0,"Labor force participation rate by sex and age (%)",1.0
Algeria,2021.0,"Labor Force Survey (Availability score over 10 years)",0.0
Algeria,2021.0,"Legislation Indicator based on PARIS21 indicators on SDG 17.18.2",1.0
Algeria,2021.0,"NADA metadata",1.0
Algeria,2021.0,"National Accounts base year",1.0
Algeria,2021.0,"ODIN Open Data Openness score",0.263
Algeria,2021.0,"Pillar 1  - Data Use - Score",80.0
Algeria,2021.0,"Pillar 2 - Data Services - Score",58.7666666666667
Algeria,2021.0,"Pillar 3 - Data Products - Score",82.0125
Algeria,2021.0,"Pillar 4 - Data Sources - Score",53.2416666666667
Algeria,2021.0,"Pillar 5 - Data Infrastructure - Score",50.0
Algeria,2021.0,"Population & Housing census (Availability score over 20 years)",0.5
Algeria,2021.0,"Quality of Debt service data according to World Bank",1.0
Algeria,2021.0,"Safely Managed Drinking Water",1.0
Algeria,2021.0,"SDDS/e-GDDS subscription",0.5
Algeria,2021.0,"SPI Overall Score",64.8041666666667
Algeria,2021.0,"System of national accounts in use",0.5
"American Samoa",2021.0,"Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)",0.0
"American Samoa",2021.0,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",0.0
"American Samoa",2021.0,"CRVS (WDI)",1.0
"American Samoa",2021.0,"Dimension 1.5: Data use by international organizations",0.2
"American Samoa",2021.0,"Dimension 2.1: Data Releases",0.0
"American Samoa",2021.0,"Dimension 3.1: Social Statistics",0.169333333333333
"American Samoa",2021.0,"Dimension 3.2: Economic Statistics",0.213833333333333
"American Samoa",2021.0,"Dimension 3.3: Environmental Statistics",0.4665
"American Samoa",2021.0,"Dimension 3.4: Institutional Statistics",0.194
"American Samoa",2021.0,"Dimension 4.2: Administrative Data",1.0
"American Samoa",2021.0,"GOAL 1: No Poverty (5 year moving average)",0.286
"American Samoa",2021.0,"GOAL 10: Reduced Inequality (5 year moving average)",0.25
"American Samoa",2021.0,"GOAL 11: Sustainable Cities and Communities (5 year moving average)",0.4
"American Samoa",2021.0,"GOAL 12: Responsible Consumption and Production (5 year moving average)",0.2
"American Samoa",2021.0,"GOAL 13: Climate Action (5 year moving average)",0.333
"American Samoa",2021.0,"GOAL 15: Life on Land (5 year moving average)",0.6
"American Samoa",2021.0,"GOAL 16: Peace and Justice Strong Institutions (5 year moving average)",0.2
"American Samoa",2021.0,"GOAL 17: Partnerships to achieve the Goal (5 year moving average)",0.188
"American Samoa",2021.0,"GOAL 2: Zero Hunger (5 year moving average)",0.2
"American Samoa",2021.0,"GOAL 3: Good Health and Well-being (5 year moving average)",0.08
"American Samoa",2021.0,"GOAL 4: Quality Education (5 year moving average)",0.0
"American Samoa",2021.0,"GOAL 5: Gender Equality (5 year moving average)",0.2
"American Samoa",2021.0,"GOAL 6: Clean Water and Sanitation (5 year moving average)",0.25
"American Samoa",2021.0,"GOAL 7: Affordable and Clean Energy (5 year moving average)",0.333
"American Samoa",2021.0,"GOAL 8: Decent Work and Economic Growth (5 year moving average)",0.0
"American Samoa",2021.0,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",0.1
"American Samoa",2021.0,"Labor force participation rate by sex and age (%)",0.0
"American Samoa",2021.0,"National Accounts base year",0.5
"American Samoa",2021.0,"Pillar 1  - Data Use - Score",20.0
"American Samoa",2021.0,"Pillar 3 - Data Products - Score",22.625
"American Samoa",2021.0,"Quality of Debt service data according to World Bank",0.0
"American Samoa",2021.0,"Safely Managed Drinking Water",1.0
"American Samoa",2021.0,"SDDS/e-GDDS subscription",0.0
"American Samoa",2021.0,"System of national accounts in use",1.0
Andorra,2021.0,"Agriculture census (Availability score over 20 years)",0.0
Andorra,2021.0,"Agriculture survey (Availability score over 10 years)",0.0
Andorra,2021.0,"Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)",0.0
Andorra,2021.0,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",1.0
Andorra,2021.0,"Business process",0.0
Andorra,2021.0,"Business/establishment census (Availability score over 20 years)",1.0
Andorra,2021.0,"Business/establishment survey (Availability score over 10 years)",0.0
Andorra,2021.0,"Central government accounting status",0.0
Andorra,2021.0,"Classification of household consumption",0.0
Andorra,2021.0,"Classification of national industry",0.0
Andorra,2021.0,"Classification of status of employment",1.0
Andorra,2021.0,"Compilation of government finance statistics",0.0
Andorra,2021.0,"Compilation of monetary and financial statistics",0.0
Andorra,2021.0,"CPI base year",0.0
Andorra,2021.0,"CRVS (WDI)",1.0
Andorra,2021.0,"Dimension 1.5: Data use by international organizations",0.6
Andorra,2021.0,"Dimension 2.1: Data Releases",0.0
Andorra,2021.0,"Dimension 2.4: Data services",1.0
Andorra,2021.0,"Dimension 3.1: Social Statistics",0.307166666666667
Andorra,2021.0,"Dimension 3.2: Economic Statistics",0.3875
Andorra,2021.0,"Dimension 3.3: Environmental Statistics",0.389
Andorra,2021.0,"Dimension 3.4: Institutional Statistics",0.619
Andorra,2021.0,"Dimension 4.1: Censuses and Surveys - Censuses only",0.666666666666667
Andorra,2021.0,"Dimension 4.1: Censuses and Surveys - Surveys only",0.466
Andorra,2021.0,"Dimension 4.2: Administrative Data",1.0
Andorra,2021.0,"Dimension 5.1: Legislation and governance",1.0
Andorra,2021.0,"Dimension 5.2: Standards and Methods",0.15
Andorra,2021.0,"Dimension 5.5: Finance",1.0
Andorra,2021.0,"Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1",1.0
Andorra,2021.0,"GOAL 1: No Poverty (5 year moving average)",0.143
Andorra,2021.0,"GOAL 10: Reduced Inequality (5 year moving average)",0.375
Andorra,2021.0,"GOAL 11: Sustainable Cities and Communities (5 year moving average)",0.4
Andorra,2021.0,"GOAL 12: Responsible Consumption and Production (5 year moving average)",0.6
Andorra,2021.0,"GOAL 13: Climate Action (5 year moving average)",0.0
Andorra,2021.0,"GOAL 15: Life on Land (5 year moving average)",0.778
Andorra,2021.0,"GOAL 16: Peace and Justice Strong Institutions (5 year moving average)",0.8
Andorra,2021.0,"GOAL 17: Partnerships to achieve the Goal (5 year moving average)",0.438
Andorra,2021.0,"GOAL 2: Zero Hunger (5 year moving average)",0.4
Andorra,2021.0,"GOAL 3: Good Health and Well-being (5 year moving average)",0.4
Andorra,2021.0,"GOAL 4: Quality Education (5 year moving average)",0.2
Andorra,2021.0,"GOAL 5: Gender Equality (5 year moving average)",0.2
Andorra,2021.0,"GOAL 6: Clean Water and Sanitation (5 year moving average)",0.5
Andorra,2021.0,"GOAL 7: Affordable and Clean Energy (5 year moving average)",0.5
Andorra,2021.0,"GOAL 8: Decent Work and Economic Growth (5 year moving average)",0.25
Andorra,2021.0,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",0.2
Andorra,2021.0,"Health/Demographic survey (Availability score over 10 years)",0.33
Andorra,2021.0,"Household Survey on income, etc  (Availability score over 10 years)",1.0
Andorra,2021.0,"Labor force participation rate by sex and age (%)",0.0
Andorra,2021.0,"Labor Force Survey (Availability score over 10 years)",1.0
Andorra,2021.0,"Legislation Indicator based on PARIS21 indicators on SDG 17.18.2",1.0
Andorra,2021.0,"NADA metadata",1.0
Andorra,2021.0,"National Accounts base year",0.0
Andorra,2021.0,"Pillar 1  - Data Use - Score",60.0
Andorra,2021.0,"Pillar 3 - Data Products - Score",38.65
Andorra,2021.0,"Pillar 5 - Data Infrastructure - Score",15.0
Andorra,2021.0,"Population & Housing census (Availability score over 20 years)",1.0
Andorra,2021.0,"Quality of Debt service data according to World Bank",1.0
Andorra,2021.0,"Safely Managed Drinking Water",1.0
Andorra,2021.0,"SDDS/e-GDDS subscription",0.0
Andorra,2021.0,"System of national accounts in use",0.5
Angola,2021.0,"Agriculture census (Availability score over 20 years)",1.0
Angola,2021.0,"Agriculture survey (Availability score over 10 years)",0.0
Angola,2021.0,"Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)",0.0
Angola,2021.0,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",1.0
Angola,2021.0,"Business process",0.0
Angola,2021.0,"Business/establishment census (Availability score over 20 years)",1.0
Angola,2021.0,"Business/establishment survey (Availability score over 10 years)",1.0
Angola,2021.0,"Central government accounting status",0.0
Angola,2021.0,"Classification of household consumption",1.0
Angola,2021.0,"Classification of national industry",1.0
Angola,2021.0,"Classification of status of employment",0.0
Angola,2021.0,"Compilation of government finance statistics",0.0
Angola,2021.0,"Compilation of monetary and financial statistics",1.0
Angola,2021.0,"CPI base year",0.5
Angola,2021.0,"CRVS (WDI)",0.0
Angola,2021.0,"Dimension 1.5: Data use by international organizations",0.8
Angola,2021.0,"Dimension 2.1: Data Releases",0.5
Angola,2021.0,"Dimension 2.2: Online access",0.381
Angola,2021.0,"Dimension 2.2: Online access - Download Options Score",0.379
Angola,2021.0,"Dimension 2.2: Online access - Machine Readability Score",0.176
Angola,2021.0,"Dimension 2.2: Online access - Metadata Available Score",0.49
Angola,2021.0,"Dimension 2.2: Online access - Non-Proprietary format Score",0.862
Angola,2021.0,"Dimension 2.2: Online access - Terms of Use Score",0.0
Angola,2021.0,"Dimension 2.4: Data services",1.0
Angola,2021.0,"Dimension 3.1: Social Statistics",0.6525
Angola,2021.0,"Dimension 3.2: Economic Statistics",0.7865
Angola,2021.0,"Dimension 3.3: Environmental Statistics",0.7835
Angola,2021.0,"Dimension 3.4: Institutional Statistics",0.606
Angola,2021.0,"Dimension 4.1: Censuses and Surveys - Censuses only",1.0
Angola,2021.0,"Dimension 4.1: Censuses and Surveys - Surveys only",0.668
Angola,2021.0,"Dimension 4.2: Administrative Data",0.0
Angola,2021.0,"Dimension 4.3: Geospatial Data",0.262
Angola,2021.0,"Dimension 5.2: Standards and Methods",0.4
Angola,2021.0,"Geospatial data available at 1st Admin Level",0.262
Angola,2021.0,"GOAL 1: No Poverty (5 year moving average)",1.0
Angola,2021.0,"GOAL 10: Reduced Inequality (5 year moving average)",0.875
Angola,2021.0,"GOAL 11: Sustainable Cities and Communities (5 year moving average)",1.0
Angola,2021.0,"GOAL 12: Responsible Consumption and Production (5 year moving average)",0.8
Angola,2021.0,"GOAL 13: Climate Action (5 year moving average)",0.667
Angola,2021.0,"GOAL 15: Life on Land (5 year moving average)",0.9
Angola,2021.0,"GOAL 16: Peace and Justice Strong Institutions (5 year moving average)",0.4
Angola,2021.0,"GOAL 17: Partnerships to achieve the Goal (5 year moving average)",0.812
Angola,2021.0,"GOAL 2: Zero Hunger (5 year moving average)",0.6
Angola,2021.0,"GOAL 3: Good Health and Well-being (5 year moving average)",0.64
Angola,2021.0,"GOAL 4: Quality Education (5 year moving average)",0.4
Angola,2021.0,"GOAL 5: Gender Equality (5 year moving average)",0.4
Angola,2021.0,"GOAL 6: Clean Water and Sanitation (5 year moving average)",0.875
Angola,2021.0,"GOAL 7: Affordable and Clean Energy (5 year moving average)",0.944
Angola,2021.0,"GOAL 8: Decent Work and Economic Growth (5 year moving average)",0.5
Angola,2021.0,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",0.6
Angola,2021.0,"Health/Demographic survey (Availability score over 10 years)",0.67
Angola,2021.0,"Household Survey on income, etc  (Availability score over 10 years)",0.67
Angola,2021.0,"Labor force participation rate by sex and age (%)",1.0
Angola,2021.0,"Labor Force Survey (Availability score over 10 years)",1.0
Angola,2021.0,"NADA metadata",1.0
Angola,2021.0,"National Accounts base year",0.0
Angola,2021.0,"ODIN Open Data Openness score",0.381
Angola,2021.0,"Pillar 1  - Data Use - Score",80.0
Angola,2021.0,"Pillar 2 - Data Services - Score",62.7
Angola,2021.0,"Pillar 3 - Data Products - Score",71.33125
Angola,2021.0,"Pillar 4 - Data Sources - Score",48.25
Angola,2021.0,"Pillar 5 - Data Infrastructure - Score",40.0
Angola,2021.0,"Population & Housing census (Availability score over 20 years)",1.0
Angola,2021.0,"Quality of Debt service data according to World Bank",1.0
Angola,2021.0,"Safely Managed Drinking Water",1.0
Angola,2021.0,"SDDS/e-GDDS subscription",0.5
Angola,2021.0,"SPI Overall Score",60.45625
Angola,2021.0,"System of national accounts in use",0.5
"Antigua and Barbuda",2021.0,"Agriculture census (Availability score over 20 years)",0.5
"Antigua and Barbuda",2021.0,"Agriculture survey (Availability score over 10 years)",0.0
"Antigua and Barbuda",2021.0,"Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)",0.0
"Antigua and Barbuda",2021.0,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",1.0
"Antigua and Barbuda",2021.0,"Business process",0.0
"Antigua and Barbuda",2021.0,"Business/establishment census (Availability score over 20 years)",1.0
"Antigua and Barbuda",2021.0,"Business/establishment survey (Availability score over 10 years)",0.0
"Antigua and Barbuda",2021.0,"Central government accounting status",0.0
"Antigua and Barbuda",2021.0,"Classification of household consumption",1.0
"Antigua and Barbuda",2021.0,"Classification of national industry",0.5
"Antigua and Barbuda",2021.0,"Classification of status of employment",0.0
"Antigua and Barbuda",2021.0,"Compilation of government finance statistics",0.0
"Antigua and Barbuda",2021.0,"Compilation of monetary and financial statistics",1.0
"Antigua and Barbuda",2021.0,"CPI base year",0.5
"Antigua and Barbuda",2021.0,"CRVS (WDI)",1.0
"Antigua and Barbuda",2021.0,"Dimension 1.5: Data use by international organizations",0.6
"Antigua and Barbuda",2021.0,"Dimension 2.1: Data Releases",0.5
"Antigua and Barbuda",2021.0,"Dimension 2.2: Online access",0.366
"Antigua and Barbuda",2021.0,"Dimension 2.2: Online access - Download Options Score",0.14
"Antigua and Barbuda",2021.0,"Dimension 2.2: Online access - Machine Readability Score",0.274
"Antigua and Barbuda",2021.0,"Dimension 2.2: Online access - Metadata Available Score",0.379
"Antigua and Barbuda",2021.0,"Dimension 2.2: Online access - Non-Proprietary format Score",0.567
"Antigua and Barbuda",2021.0,"Dimension 2.2: Online access - Terms of Use Score",0.471
"Antigua and Barbuda",2021.0,"Dimension 2.4: Data services",0.0
"Antigua and Barbuda",2021.0,"Dimension 3.1: Social Statistics",0.570666666666667
